country,year,indicator_id,indicator_name,indicator_value,subnational,remarks,source,source_url
Singapore,2016,NUM-00013,"Share of Female Graduates by Field_Agriculture, Forestry, Fisheries and Veterinary",65.714,No,,UNESCO Institute for Statistics,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Singapore,2017,NUM-00013,Share of Female Graduates by Field_Arts and Humanities,65.907,No,,UNESCO Institute for Statistics,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Singapore,2016,NUM-00013,Share of Female Graduates by Field_Arts and Humanities,63.217,No,,UNESCO Institute for Statistics,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Singapore,2017,NUM-00013,Share of Female Graduates by Field_Education,83.205,No,,UNESCO Institute for Statistics,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Singapore,2016,NUM-00013,Share of Female Graduates by Field_Education,76.567,No,,UNESCO Institute for Statistics,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Singapore,2017,NUM-00013,"Share of Female Graduates by Field_Engineering, manufacturing and construction",27.767,No,,UNESCO Institute for Statistics,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Singapore,2016,NUM-00013,"Share of Female Graduates by Field_Engineering, manufacturing and construction",26.955,No,,UNESCO Institute for Statistics,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Singapore,2017,NUM-00013,Share of Female Graduates by Field_Health and welfare,70.955,No,,UNESCO Institute for Statistics,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Singapore,2016,NUM-00013,Share of Female Graduates by Field_Health and welfare,72.726,No,,UNESCO Institute for Statistics,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Singapore,2017,NUM-00013,"Share of Female Graduates by Field_Natural Sciences, Mathematics and Statistics",61.724,No,,UNESCO Institute for Statistics,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Singapore,2016,NUM-00013,"Share of Female Graduates by Field_Natural Sciences, Mathematics and Statistics",59.248,No,,UNESCO Institute for Statistics,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Singapore,2017,NUM-00013,"Share of Female Graduates by Field_Natural Sciences, Mathematics and Statistics",34.261,No,,UNESCO Institute for Statistics,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Singapore,2016,NUM-00013,"Share of Female Graduates by Field_Natural Sciences, Mathematics and Statistics",33.716,No,,UNESCO Institute for Statistics,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Singapore,2017,NUM-00013,Share of Female Graduates by Field_Services,34.871,No,,UNESCO Institute for Statistics,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Singapore,2016,NUM-00013,Share of Female Graduates by Field_Services,37.977,No,,UNESCO Institute for Statistics,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Singapore,2017,NUM-00013,"Share of Female Graduates by Field_Social Sciences, Journalism and Information",65.757,No,,UNESCO Institute for Statistics,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Singapore,2016,NUM-00013,"Share of Female Graduates by Field_Social Sciences, Journalism and Information",67.327,No,,UNESCO Institute for Statistics,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Singapore,2016,NUM-00013,Share of Female Graduates by Field_ Unknown or unspecified fields,62.5,No,,UNESCO Institute for Statistics,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
